2.2254700660705566,-0.9299110174179077,0.6956869959831238,-1.3182499408721924,-1.515470027923584,-0.9171689748764038
2.2640600204467773,-0.9640200138092041,0.7455539703369141,-1.3450000286102295,-1.5082900524139404,-0.8731619715690613
2.3026599884033203,-0.9981290102005005,0.7954210042953491,-1.3717600107192993,-1.5011099576950073,-0.8291540145874023
2.3412599563598633,-1.0322400331497192,0.8452879786491394,-1.3985099792480469,-1.4939199686050415,-0.7851470112800598
2.379849910736084,-1.066349983215332,0.8951550126075745,-1.4252599477767944,-1.486739993095398,-0.7411400079727173
2.418450117111206,-1.100450038909912,0.9450219869613647,-1.4520100355148315,-1.4795600175857544,-0.6971319913864136
2.457050085067749,-1.134559988975525,0.9948890209197998,-1.4787700176239014,-1.4723800420761108,-0.653124988079071
2.4956400394439697,-1.1686700582504272,1.04475998878479,-1.505519986152649,-1.4651999473571777,-0.6091169714927673
2.4956400394439697,-1.1686700582504272,1.04475998878479,-1.505519986152649,-1.4651999473571777,-0.6091169714927673
2.495699882507324,-1.1616899967193604,1.159190058708191,-1.6269999742507935,-1.4653199911117554,-0.6086519956588745
2.495759963989258,-1.154710054397583,1.2736300230026245,-1.7484699487686157,-1.465440034866333,-0.6081870198249817
2.4958200454711914,-1.1477299928665161,1.3880599737167358,-1.8699500560760498,-1.4655499458312988,-0.6077219843864441
2.4958200454711914,-1.1477299928665161,1.3880599737167358,-1.8699500560760498,-1.4655499458312988,-0.6077219843864441
2.4957900047302246,-1.1512199640274048,1.330839991569519,-1.809209942817688,-1.4654899835586548,-0.6079549789428711
2.495759963989258,-1.154710054397583,1.2736300230026245,-1.7484699487686157,-1.465440034866333,-0.6081870198249817
2.495729923248291,-1.1582000255584717,1.2164100408554077,-1.6877299547195435,-1.4653799533843994,-0.6084200143814087
2.495699882507324,-1.1616899967193604,1.159190058708191,-1.6269999742507935,-1.4653199911117554,-0.6086519956588745
2.4956700801849365,-1.165179967880249,1.1019699573516846,-1.5662599802017212,-1.4652600288391113,-0.6088849902153015
2.4956400394439697,-1.1686700582504272,1.04475998878479,-1.505519986152649,-1.4651999473571777,-0.6091169714927673
2.4956400394439697,-1.1686700582504272,1.04475998878479,-1.505519986152649,-1.4651999473571777,-0.6091169714927673
2.5274100303649902,-1.078179955482483,0.9324439764022827,-1.5026400089263916,-1.462839961051941,-0.5842480063438416
2.5591800212860107,-0.9876790046691895,0.8201320171356201,-1.4997600317001343,-1.4604899883270264,-0.559378981590271
2.5591800212860107,-0.9876790046691895,0.8201320171356201,-1.4997600317001343,-1.4604899883270264,-0.559378981590271
2.5591800212860107,-0.9876449704170227,0.8864189982414246,-1.5660799741744995,-1.4605599641799927,-0.5591689944267273
2.5591800212860107,-0.9876109957695007,0.9527069926261902,-1.6324000358581543,-1.4606300592422485,-0.5589600205421448
2.5591800212860107,-0.9875770211219788,1.0189900398254395,-1.6987299919128418,-1.4607000350952148,-0.5587499737739563
2.5591800212860107,-0.987542986869812,1.085279941558838,-1.7650500535964966,-1.4607700109481812,-0.5585399866104126
2.5591800212860107,-0.98750901222229,1.1515699625015259,-1.8313699960708618,-1.4608399868011475,-0.5583299994468689
2.5591800212860107,-0.9875659942626953,1.0410900115966797,-1.720829963684082,-1.4607199430465698,-0.55867999792099
2.5591800212860107,-0.9876220226287842,0.9306110143661499,-1.6102999448776245,-1.460610032081604,-0.5590299963951111
2.5591800212860107,-0.9876790046691895,0.8201320171356201,-1.4997600317001343,-1.4604899883270264,-0.559378981590271
2.5591800212860107,-0.9876790046691895,0.8201320171356201,-1.4997600317001343,-1.4604899883270264,-0.559378981590271
2.5600500106811523,-1.0419600009918213,0.8990200161933899,-1.5229500532150269,-1.4621000289916992,-0.5593209862709045
2.560920000076294,-1.0962400436401367,0.9779090285301208,-1.5461499691009521,-1.4637099504470825,-0.5592619776725769
2.561800003051758,-1.1505199670791626,1.0568000078201294,-1.5693399906158447,-1.4653199911117554,-0.559203028678894
2.5626699924468994,-1.204800009727478,1.1356899738311768,-1.5925300121307373,-1.4669300317764282,-0.5591449737548828
2.563539981842041,-1.2590800523757935,1.2145800590515137,-1.6157300472259521,-1.4685399532318115,-0.5590860247612
2.564419984817505,-1.3133599758148193,1.2934600114822388,-1.6389199495315552,-1.4701499938964844,-0.5590270161628723
2.5652899742126465,-1.3676400184631348,1.3723499774932861,-1.66211998462677,-1.4717600345611572,-0.5589690208435059
2.566159963607788,-1.4219199419021606,1.4512399435043335,-1.6853100061416626,-1.4733699560165405,-0.5589100122451782
2.5670299530029297,-1.476199984550476,1.5301300287246704,-1.7085000276565552,-1.4749799966812134,-0.5588510036468506
2.5670299530029297,-1.476199984550476,1.5301300287246704,-1.7085000276565552,-1.4749799966812134,-0.5588510036468506
2.5670299530029297,-1.4525500535964966,1.6452399492263794,-1.8473399877548218,-1.4751499891281128,-0.5583299994468689
2.5670299530029297,-1.4289000034332275,1.7603399753570557,-1.9861799478530884,-1.4753299951553345,-0.5578089952468872
